"","Suburb","Bathroom","Car","Bedroom","med_price"
"737","Carlton",1,0,4,1616000
"738","Carlton",1,1,1,420000
"739","Carlton",1,1,2,705000
"740","Carlton",1,1,3,1263000
"741","Carlton",1,4,2,650000
"742","Carlton",2,0,4,1630100
"743","Carlton",2,1,2,860000
"744","Carlton",2,2,2,1590000
"745","Carlton",2,2,3,1750000
"746","Carlton North",1,0,2,1065000
"747","Carlton North",1,0,3,2175000
"748","Carlton North",1,1,1,437000
"749","Carlton North",1,1,2,685000
"750","Carlton North",1,1,3,1650000
"751","Carlton North",1,2,3,2300000
"752","Carlton North",2,0,1,2400000
"753","Carlton North",2,0,3,2050000
"754","Carlton North",2,0,4,2718000
"755","Carlton North",2,1,4,3450000
"756","Carlton North",2,2,4,2235000
"757","Carlton North",3,0,4,1425000
"758","Carnegie",1,1,1,330000
"759","Carnegie",1,1,2,585000
"760","Carnegie",1,1,3,808000
"761","Carnegie",1,2,2,761000
"762","Carnegie",1,2,3,967500
"763","Carnegie",2,1,2,850000
"764","Carnegie",2,1,3,1079500
"765","Carnegie",2,1,4,1700000
"766","Carnegie",2,2,3,1432500
"767","Carnegie",2,2,4,1600000
"768","Carnegie",2,3,3,1640000
"769","Carnegie",3,2,3,1518000
"770","Carnegie",3,2,4,1250000
"771","Carnegie",3,2,5,1630000
"772","Caroline Springs",1,1,3,360000
"773","Caroline Springs",1,2,3,646000
"774","Caroline Springs",1,3,3,6e+05
"775","Caroline Springs",2,2,3,560000
"776","Caroline Springs",2,2,4,805000
"777","Caroline Springs",2,4,4,725000
"778","Caroline Springs",5,4,5,1150000
"779","Carrum",1,1,2,512000
"780","Carrum",1,2,3,712500
"781","Carrum",1,3,4,980000
"782","Carrum",2,1,3,625000
"783","Carrum",2,2,4,845000
"784","Carrum Downs",1,0,3,480000
"785","Carrum Downs",1,1,3,546000
"786","Carrum Downs",1,2,3,521000
"787","Carrum Downs",2,1,3,560000
"788","Carrum Downs",2,2,3,551250
"789","Carrum Downs",2,2,4,543750
"790","Carrum Downs",2,3,2,403500
"791","Carrum Downs",2,4,4,647000
"792","Caulfield",1,1,2,636250
"793","Caulfield",1,2,4,131000
"794","Caulfield",2,1,2,650000
"795","Caulfield East",2,1,5,1335000
"796","Caulfield East",2,2,4,1609000
"797","Caulfield North",1,0,3,1400000
"798","Caulfield North",1,1,1,327500
"799","Caulfield North",1,1,2,550000
"800","Caulfield North",1,2,2,1417500
"801","Caulfield North",2,1,2,742500
"802","Caulfield North",2,1,4,2170000
"803","Caulfield North",2,2,3,1750000
"804","Caulfield North",2,2,4,1925000
"805","Caulfield North",2,3,4,2005000
"806","Caulfield South",1,1,1,275500
"807","Caulfield South",1,1,2,790000
"808","Caulfield South",1,1,3,1330000
"809","Caulfield South",1,2,2,1163000
"810","Caulfield South",1,2,3,1475000
"811","Caulfield South",2,1,2,1225500
"812","Caulfield South",2,1,3,1440000
"813","Caulfield South",2,2,3,1570000
"814","Caulfield South",2,2,4,1652500
"815","Caulfield South",3,2,4,1675000
"816","Caulfield South",3,2,5,2050000
"817","Caulfield South",4,2,5,2450000
"818","Chadstone",1,1,2,838000
"819","Chadstone",1,1,3,882000
"820","Chadstone",1,1,4,1150000
"821","Chadstone",1,2,2,510000
"822","Chadstone",1,2,3,1150000
"823","Chadstone",2,1,2,7e+05
"824","Chadstone",2,1,3,881000
"825","Chadstone",2,1,4,995000
"826","Chadstone",2,2,3,842500
"827","Chadstone",2,2,4,1260000
"828","Chadstone",2,2,5,1050000
"829","Chadstone",3,2,4,965000
"830","Chelsea",1,2,2,639000
"831","Chelsea",1,3,3,875000
"832","Chelsea",2,2,3,840000
"833","Chelsea Heights",1,1,2,580000
"834","Chelsea Heights",1,1,3,725000
"835","Chelsea Heights",1,3,4,686000
"836","Chelsea Heights",2,2,4,802250
"837","Chelsea Heights",5,4,5,835500
"838","Cheltenham",1,1,2,601000
"839","Cheltenham",1,1,3,1230000
"840","Cheltenham",1,2,2,797500
"841","Cheltenham",1,2,3,894000
"842","Cheltenham",1,4,3,1102500
"843","Cheltenham",2,1,2,955000
"844","Cheltenham",2,1,3,875000
"845","Cheltenham",2,2,2,880000
"846","Cheltenham",2,2,3,918000
"847","Cheltenham",2,2,4,1312500
"848","Cheltenham",2,2,5,1300000
"849","Cheltenham",2,3,3,1201000
"850","Cheltenham",2,3,5,1495000
"851","Cheltenham",2,4,3,1800000
"852","Cheltenham",2,4,4,1200000
"853","Cheltenham",3,1,3,1255000
"854","Cheltenham",3,2,3,1030500
"855","Cheltenham",3,6,5,1360000
"856","Chirnside Park",1,2,3,765000
"857","Chirnside Park",2,3,4,911982
"858","Clarinda",1,2,3,826000
"859","Clarinda",2,2,4,1115500
"860","Clarinda",2,2,5,883300
"861","Clarinda",2,4,4,1150000
"862","Clayton",1,1,3,1004000
"863","Clayton",1,1,4,1250000
"864","Clayton",1,2,3,1055000
"865","Clayton",2,1,3,1325000
"866","Clayton",2,2,3,8e+05
"867","Clayton",2,2,4,1040000
"868","Clayton South",1,1,3,852500
"869","Clayton South",1,2,2,765000
"870","Clayton South",1,2,3,992500
"871","Clayton South",2,2,3,867500
"872","Clayton South",2,3,4,877500
"873","Clifton Hill",1,0,2,1290000
"874","Clifton Hill",1,0,3,1360000
"875","Clifton Hill",1,1,1,465000
"876","Clifton Hill",1,1,2,846000
"877","Clifton Hill",1,1,3,1500000
"878","Clifton Hill",1,2,2,1435000
"879","Clifton Hill",2,0,4,1506000
"880","Clifton Hill",2,1,2,640000
"881","Clifton Hill",2,1,3,1040000
"882","Clifton Hill",2,1,4,1369000
"883","Clifton Hill",2,2,2,885500
"884","Clifton Hill",2,2,4,3100000
"885","Clifton Hill",3,1,3,825000
"886","Clifton Hill",3,2,4,3010000
"887","Coburg",1,0,2,712500
"888","Coburg",1,0,3,745500
"889","Coburg",1,1,1,241000
"890","Coburg",1,1,2,735000
"891","Coburg",1,1,3,9e+05
"892","Coburg",1,1,4,990000
"893","Coburg",1,2,2,680000
"894","Coburg",1,2,3,990000
"895","Coburg",1,2,4,1150000
"896","Coburg",1,3,2,1008000
"897","Coburg",1,3,3,1007500
"898","Coburg",1,4,3,1210000
"899","Coburg",1,4,4,1075000
"900","Coburg",2,0,3,1260000
"901","Coburg",2,0,4,1300000
"902","Coburg",2,1,2,719000
"903","Coburg",2,1,3,810000
"904","Coburg",2,1,4,1045000
"905","Coburg",2,2,3,1202000
"906","Coburg",2,2,4,1075500
"907","Coburg",2,3,2,635000
"908","Coburg",2,3,3,1e+06
"909","Coburg",2,3,4,1090000
"910","Coburg",2,4,3,1742000
"911","Coburg",2,4,4,1082000
"912","Coburg",2,4,5,1020000
"913","Coburg",3,1,4,1193000
"914","Coburg",3,2,5,1790000
"915","Coburg",3,4,5,1500000
"916","Coburg",3,4,6,1455000
"917","Coburg North",1,0,3,655000
"918","Coburg North",1,1,2,6e+05
"919","Coburg North",1,1,3,640500
"920","Coburg North",1,1,4,745000
"921","Coburg North",1,2,2,850000
"922","Coburg North",1,2,3,790000
"923","Coburg North",1,3,2,802500
"924","Coburg North",1,3,3,841000
"925","Coburg North",1,4,2,820000
"926","Coburg North",1,4,3,637000
"927","Coburg North",2,1,4,792000
"928","Coburg North",2,2,3,830000
"929","Coburg North",2,2,4,950000
"930","Coburg North",2,3,3,783500
"931","Coburg North",3,2,4,1050000
"932","Coburg North",3,2,5,1181000
"933","Collingwood",1,0,1,365000
"934","Collingwood",1,0,2,981000
"935","Collingwood",1,0,3,1075000
"936","Collingwood",1,1,1,415000
"937","Collingwood",1,1,2,872500
"938","Collingwood",1,1,3,1265000
"939","Collingwood",1,2,2,1e+06
"940","Collingwood",1,3,4,1645000
"941","Collingwood",2,0,3,1297000
"942","Collingwood",2,1,2,860000
"943","Collingwood",2,1,3,1025000
"944","Collingwood",2,2,2,1500000
"945","Collingwood",2,2,3,1062500
"946","Coolaroo",1,0,4,555000
"947","Coolaroo",1,1,3,451000
"948","Coolaroo",1,2,2,495000
"949","Coolaroo",1,2,3,457000
"950","Coolaroo",1,3,3,460000
"951","Coolaroo",2,2,4,550000
"952","Craigieburn",1,0,3,551250
"953","Craigieburn",1,0,4,595000
"954","Craigieburn",1,1,2,345000
"955","Craigieburn",1,1,3,412500
"956","Craigieburn",1,1,4,515000
"957","Craigieburn",1,2,3,540000
"958","Craigieburn",1,2,4,511500
"959","Craigieburn",1,3,3,615000
"960","Craigieburn",1,4,3,539125
"961","Craigieburn",2,0,3,499000
"962","Craigieburn",2,1,3,472500
"963","Craigieburn",2,1,4,510000
"964","Craigieburn",2,2,3,535000
"965","Craigieburn",2,2,4,6e+05
"966","Craigieburn",2,2,5,770000
"967","Craigieburn",2,2,6,506000
"968","Craigieburn",2,3,3,660000
"969","Craigieburn",2,4,4,583000
"970","Craigieburn",2,6,3,716000
"971","Craigieburn",3,2,3,515000
"972","Craigieburn",3,2,4,655000
"973","Cranbourne",2,3,4,910500
"974","Cranbourne",3,2,5,720008
"975","Cranbourne North",2,0,4,5e+05
"976","Cremorne",1,1,1,425000
"977","Cremorne",1,1,2,970000
"978","Cremorne",1,1,3,1325000
"979","Cremorne",1,2,2,1e+06
"980","Cremorne",1,2,3,1245000
"981","Cremorne",2,1,2,570000
"982","Cremorne",2,2,2,1300000
"983","Cremorne",2,2,3,1475000
"984","Croydon",1,1,2,617000
"985","Croydon",1,1,3,676000
"986","Croydon",1,2,3,746500
"987","Croydon",2,2,3,947500
"988","Croydon",2,2,4,1060000
"989","Croydon",2,2,5,905000
"990","Croydon",2,3,3,850000
"991","Croydon",3,2,4,860000
"992","Croydon",3,3,5,1180000
"993","Croydon Hills",2,2,3,790000
"994","Croydon Hills",2,2,4,957500
"995","Croydon North",1,2,3,665500
"996","Croydon North",1,2,4,835000
"997","Croydon North",2,1,3,857000
"998","Croydon North",2,2,3,887000
"999","Croydon North",2,2,4,820000
"1000","Croydon North",2,3,3,610000
"1001","Croydon South",2,1,3,702000
"1002","Croydon South",2,2,3,952000
"1003","Croydon South",2,2,4,1e+06
"1004","Dallas",1,1,3,477000
"1005","Dallas",1,2,3,470000
"1006","Dallas",1,3,3,506000
"1007","Dallas",2,2,4,6e+05
"1008","Dallas",2,3,4,620000
"1009","Dallas",2,5,3,520000
"1010","Dallas",2,6,3,510000
"1011","Dallas",3,3,5,695000
"1012","Dandenong",1,1,3,669000
"1013","Dandenong",1,2,3,1039000
"1014","Dandenong",1,3,3,645000
"1015","Dandenong",2,1,3,540000
"1016","Dandenong",2,2,4,665000
"1017","Dandenong North",1,1,2,305000
"1018","Dandenong North",1,1,3,627000
"1019","Dandenong North",1,5,3,682000
"1020","Dandenong North",2,1,3,717000
"1021","Dandenong North",2,1,4,930000
"1022","Dandenong North",2,1,5,6e+05
"1023","Dandenong North",2,2,3,651800
"1024","Dandenong North",2,2,4,850000
"1025","Dandenong North",2,4,5,895000
"1026","Dandenong North",3,2,5,775000
"1027","Deepdene",2,1,4,1680000
"1028","Deepdene",2,2,5,3080000
"1029","Deer Park",1,1,3,632000
"1030","Deer Park",1,2,3,650000
"1031","Deer Park",2,2,3,584750
"1032","Deer Park",2,2,4,545000
"1033","Delahey",2,1,4,615000
"1034","Delahey",2,2,3,6e+05
"1035","Delahey",2,2,4,505000
"1036","Derrimut",2,2,4,695000
"1037","Diamond Creek",1,0,2,621000
"1038","Diamond Creek",1,1,3,7e+05
"1039","Diamond Creek",1,2,3,588000
"1040","Diamond Creek",2,2,4,1025000
"1041","Diamond Creek",2,3,3,815000
"1042","Diamond Creek",3,2,4,990000
"1043","Diamond Creek",3,3,4,750000
"1044","Diggers Rest",2,2,3,550000
"1045","Diggers Rest",2,2,4,501000
"1046","Diggers Rest",3,1,6,615000
"1047","Dingley Village",1,2,3,952000
"1048","Dingley Village",2,1,3,803500
"1049","Dingley Village",2,2,3,848000
"1050","Dingley Village",2,2,4,948500
"1051","Dingley Village",2,3,3,870000
"1052","Dingley Village",2,3,4,1103500
"1053","Dingley Village",2,4,3,8e+05
"1054","Dingley Village",3,2,5,1240500
"1055","Doncaster",1,1,2,452000
"1056","Doncaster",1,1,3,1190000
"1057","Doncaster",1,2,3,1360000
"1058","Doncaster",1,2,4,1396000
"1059","Doncaster",1,4,3,1403000
"1060","Doncaster",2,1,3,772000
"1061","Doncaster",2,2,2,9e+05
"1062","Doncaster",2,2,3,1102200
"1063","Doncaster",2,2,4,1300000
"1064","Doncaster",2,2,5,1600000
"1065","Doncaster",2,3,4,1375000
"1066","Doncaster",2,3,5,1350000
"1067","Doncaster",2,4,4,1810000
"1068","Doncaster",3,2,3,1351000
"1069","Doncaster",3,2,4,1460800
"1070","Doncaster",3,2,5,1465000
"1071","Doncaster",3,3,4,1782000
"1072","Doncaster",3,3,5,1500000
"1073","Doncaster",4,1,5,2250000
"1074","Doncaster",4,2,4,2600000
"1075","Doncaster",4,2,5,1650000
"1076","Doncaster",5,2,5,2168000
"1077","Doncaster East",1,0,3,1610000
"1078","Doncaster East",1,1,3,1155000
"1079","Doncaster East",1,2,3,1138000
"1080","Doncaster East",2,1,3,1115500
"1081","Doncaster East",2,1,4,1105000
"1082","Doncaster East",2,2,3,1360000
"1083","Doncaster East",2,2,4,1320000
"1084","Doncaster East",2,3,3,1385000
"1085","Doncaster East",2,4,3,1250000
"1086","Doncaster East",3,2,4,1385000
"1087","Doncaster East",3,2,5,1200000
"1088","Doncaster East",3,3,5,1330000
"1089","Doncaster East",3,3,6,1856000
"1090","Donvale",1,1,2,630000
"1091","Donvale",1,2,3,904000
"1092","Donvale",1,2,4,1025000
"1093","Donvale",2,0,3,1201000
"1094","Donvale",2,1,3,775000
"1095","Donvale",2,1,4,885500
"1096","Donvale",2,2,2,1070000
"1097","Donvale",2,2,3,910000
"1098","Donvale",2,2,4,1200000
"1099","Donvale",2,2,5,1440000
"1100","Donvale",2,4,7,2705000
"1101","Donvale",3,2,4,2660000
"1102","Donvale",3,3,5,1613000
"1103","Donvale",4,4,7,1950000
"1104","Doreen",2,1,3,481000
"1105","Doreen",2,2,3,533750
"1106","Doreen",2,2,4,620000
"1107","Doreen",3,2,6,970000
"1108","Doveton",1,0,3,450000
"1109","Doveton",1,1,3,607500
"1110","Doveton",1,2,2,472500
"1111","Doveton",1,2,3,469000
"1112","Doveton",2,4,4,707000
"1113","Eaglemont",1,1,2,6e+05
"1114","Eaglemont",1,1,3,1601000
"1115","Eaglemont",1,2,3,1440000
"1116","Eaglemont",2,1,3,1100000
"1117","Eaglemont",2,1,5,1930000
"1118","Eaglemont",2,2,3,1545500
"1119","Eaglemont",2,2,4,2150000
"1120","Eaglemont",2,3,3,2600000
"1121","Eaglemont",3,2,4,2031000
"1122","East Melbourne",1,0,2,750000
"1123","East Melbourne",1,0,3,1875000
"1124","East Melbourne",1,1,1,895000
"1125","East Melbourne",2,1,2,1300000
"1126","East Melbourne",2,2,2,1935000
"1127","Edithvale",1,2,2,668250
"1128","Edithvale",1,2,3,950000
"1129","Edithvale",1,3,3,875000
"1130","Edithvale",2,1,2,715000
"1131","Edithvale",4,4,6,1850000
"1132","Edithvale",6,3,5,1260000
"1133","Elsternwick",1,0,3,1460000
"1134","Elsternwick",1,1,1,5e+05
"1135","Elsternwick",1,1,2,632500
"1136","Elsternwick",1,1,3,782000
"1137","Elsternwick",1,1,4,1400000
"1138","Elsternwick",1,2,2,867250
"1139","Elsternwick",1,2,3,1325000
"1140","Elsternwick",2,0,4,1100000
"1141","Elsternwick",2,1,3,2102500
"1142","Elsternwick",2,1,4,2305000
"1143","Elsternwick",2,2,2,1160000
"1144","Elsternwick",2,2,3,1432500
"1145","Elsternwick",2,2,4,1450000
"1146","Elsternwick",3,2,1,1650000
"1147","Elsternwick",3,2,3,2050000
"1148","Elsternwick",3,2,4,2806000
"1149","Elsternwick",3,2,5,2600000
"1150","Eltham",1,1,3,855000
"1151","Eltham",1,2,3,655000
"1152","Eltham",2,0,3,805000
"1153","Eltham",2,1,3,916500
"1154","Eltham",2,1,4,1230000
"1155","Eltham",2,2,3,887500
"1156","Eltham",2,2,4,1022500
"1157","Eltham",2,2,5,1257500
"1158","Eltham",2,3,4,977500
"1159","Eltham",2,4,4,960000
"1160","Eltham",3,2,4,1054000
"1161","Eltham",3,3,6,855000
"1162","Eltham",4,2,5,1500000
"1163","Eltham North",1,2,3,967500
"1164","Eltham North",2,0,4,905000
"1165","Eltham North",2,2,3,9e+05
"1166","Eltham North",2,2,4,920000
"1167","Eltham North",3,2,4,907500
"1168","Eltham North",3,4,6,1115000
"1169","Elwood",1,0,1,330000
"1170","Elwood",1,0,2,662000
"1171","Elwood",1,0,3,1050000
"1172","Elwood",1,1,1,420000
"1173","Elwood",1,1,2,631000
"1174","Elwood",1,1,3,780000
"1175","Elwood",1,2,2,790000
"1176","Elwood",1,2,3,1380000
"1177","Elwood",2,0,4,1875000
"1178","Elwood",2,1,2,932000
"1179","Elwood",2,1,3,1395000
"1180","Elwood",2,1,4,2240000
"1181","Elwood",2,2,2,1030000
"1182","Elwood",2,2,3,1360000
"1183","Elwood",2,2,4,2400000
"1184","Elwood",2,3,3,2450000
"1185","Elwood",2,3,4,3175000
"1186","Elwood",2,6,4,3572000
"1187","Elwood",3,0,3,1875000
"1188","Elwood",3,2,4,2060000
"1189","Elwood",3,2,5,3200000
"1190","Emerald",1,0,1,462000
"1191","Emerald",1,0,2,655000
"1192","Endeavour Hills",1,2,3,656000
"1193","Endeavour Hills",2,2,3,630000
"1194","Endeavour Hills",2,2,4,655000
"1195","Endeavour Hills",2,3,3,676000
"1196","Endeavour Hills",3,2,4,1090000
"1197","Endeavour Hills",3,2,6,1070000
"1198","Epping",1,1,2,424750
"1199","Epping",1,1,3,616000
"1200","Epping",1,2,2,437000
"1201","Epping",1,2,3,597500
"1202","Epping",1,2,4,656000
"1203","Epping",1,3,4,660000
"1204","Epping",1,4,3,540000
"1205","Epping",2,1,3,480200
"1206","Epping",2,2,2,503000
"1207","Epping",2,2,3,586500
"1208","Epping",2,2,4,653500
"1209","Epping",2,2,5,695250
"1210","Epping",2,4,4,795000
"1211","Epping",3,2,4,810500
"1212","Epping",3,3,4,1012000
"1213","Essendon",1,0,3,1150000
"1214","Essendon",1,1,1,300500
"1215","Essendon",1,1,2,565000
"1216","Essendon",1,1,3,1131000
"1217","Essendon",1,2,2,606000
"1218","Essendon",1,2,3,1105000
"1219","Essendon",1,2,4,1585000
"1220","Essendon",1,3,2,370000
"1221","Essendon",1,3,3,1260500
"1222","Essendon",1,3,4,1155000
"1223","Essendon",1,6,2,1980000
"1224","Essendon",2,1,3,1320000
"1225","Essendon",2,1,4,1402000
"1226","Essendon",2,1,5,1652000
"1227","Essendon",2,2,3,1270000
"1228","Essendon",2,2,4,1500000
"1229","Essendon",2,3,3,1812500
"1230","Essendon",2,3,4,2165000
"1231","Essendon",2,6,5,2335000
"1232","Essendon",3,1,4,1590000
"1233","Essendon",3,2,3,1675000
"1234","Essendon",3,2,4,1840000
"1235","Essendon",3,2,5,1811000
"1236","Essendon",3,3,5,2050000
"1237","Essendon",3,5,6,2500000
"1238","Essendon",4,2,4,1731000
"1239","Essendon",4,2,6,2620000
"1240","Essendon",4,3,4,1600000
"1241","Essendon",4,6,5,2800000
"1242","Essendon North",1,1,2,445000
"1243","Essendon North",1,2,2,750000
"1244","Essendon North",1,2,3,1535000
"1245","Essendon North",2,1,3,8e+05
"1246","Essendon North",2,2,3,766000
"1247","Essendon North",2,2,4,1291000
"1248","Essendon North",3,2,5,1360000
"1249","Essendon West",1,1,3,787500
"1250","Essendon West",2,1,3,1410000
"1251","Essendon West",2,1,4,652500
"1252","Essendon West",2,2,3,850000
"1253","Essendon West",2,2,4,1383500
"1254","Essendon West",2,2,5,1300000
"1255","Essendon West",2,3,4,1365000
"1256","Essendon West",3,1,3,1050000
"1257","Essendon West",3,1,4,8e+05
"1258","Essendon West",3,2,4,1300000
"1259","Essendon West",3,2,5,2200000
"1260","Fairfield",1,0,3,1360000
"1261","Fairfield",1,1,2,545000
"1262","Fairfield",1,1,3,1375000
"1263","Fairfield",1,1,4,1255000
"1264","Fairfield",1,2,2,910000
"1265","Fairfield",1,2,3,1425000
"1266","Fairfield",1,4,3,1350000
"1267","Fairfield",2,0,3,1250000
"1268","Fairfield",2,1,3,1383500
"1269","Fairfield",2,1,4,1530000
"1270","Fairfield",2,2,4,1505000
"1271","Fairfield",2,4,3,1300000
"1272","Fairfield",3,2,4,2e+06
"1273","Fawkner",1,1,0,585000
"1274","Fawkner",1,1,2,355500
"1275","Fawkner",1,1,3,540000
"1276","Fawkner",1,2,2,597000
"1277","Fawkner",1,2,3,650000
"1278","Fawkner",1,2,4,752500
"1279","Fawkner",1,3,3,741000
"1280","Fawkner",1,4,2,786000
"1281","Fawkner",1,4,3,645000
"1282","Fawkner",2,1,3,532000
"1283","Fawkner",2,1,4,696000
"1284","Fawkner",2,2,3,712500
"1285","Fawkner",2,2,4,635000
"1286","Fawkner",2,2,5,1018000
"1287","Fawkner",2,3,4,540000
"1288","Fawkner",2,4,3,681000
"1289","Fawkner",2,4,4,8e+05
"1290","Fawkner",2,6,4,945000
"1291","Fawkner",3,2,4,8e+05
"1292","Fawkner",3,3,3,543500
"1293","Fawkner",3,3,4,850000
"1294","Fawkner",6,2,9,751000
"1295","Ferntree Gully",1,1,2,775000
"1296","Ferntree Gully",1,2,3,750000
"1297","Ferntree Gully",2,1,2,617000
"1298","Ferntree Gully",2,1,3,797000
"1299","Ferntree Gully",2,1,4,850000
"1300","Ferntree Gully",2,2,4,870000
"1301","Ferntree Gully",2,3,3,730000
"1302","Ferntree Gully",2,4,4,804444
"1303","Ferntree Gully",2,5,4,940000
"1304","Ferntree Gully",3,2,4,840000
"1305","Ferntree Gully",3,2,5,1100000
"1306","Ferntree Gully",3,4,4,875000
"1307","Fitzroy",1,0,1,947500
"1308","Fitzroy",1,0,2,1350000
"1309","Fitzroy",1,0,4,1950000
"1310","Fitzroy",1,1,1,477500
"1311","Fitzroy",1,1,2,712500
"1312","Fitzroy",1,1,3,1250000
"1313","Fitzroy",1,1,4,1625000
"1314","Fitzroy",1,2,2,810000
"1315","Fitzroy",2,0,3,1305000
"1316","Fitzroy",2,1,2,830000
"1317","Fitzroy",2,1,3,1507000
"1318","Fitzroy",2,2,2,880000
"1319","Fitzroy",2,2,3,1252000
"1320","Fitzroy",2,2,5,2790000
"1321","Fitzroy",3,2,4,4011000
"1322","Fitzroy",4,2,4,3310000
"1323","Fitzroy North",1,0,1,920000
"1324","Fitzroy North",1,0,2,996250
"1325","Fitzroy North",1,0,3,1581000
"1326","Fitzroy North",1,1,1,344250
"1327","Fitzroy North",1,1,2,1210000
"1328","Fitzroy North",1,1,3,1502500
"1329","Fitzroy North",1,1,4,2200000
"1330","Fitzroy North",1,2,2,948750
"1331","Fitzroy North",2,0,3,1725000
"1332","Fitzroy North",2,1,2,735000
"1333","Fitzroy North",2,1,3,1362500
"1334","Fitzroy North",2,1,4,1715000
"1335","Fitzroy North",2,2,2,750000
"1336","Fitzroy North",2,2,3,1875000
"1337","Fitzroy North",2,2,4,1950000
"1338","Fitzroy North",2,3,4,1850000
"1339","Fitzroy North",3,1,3,2070000
"1340","Fitzroy North",3,1,4,1870000
"1341","Fitzroy North",3,2,4,1700000
"1342","Flemington",1,0,2,935500
"1343","Flemington",1,0,3,1120000
"1344","Flemington",1,1,1,370000
"1345","Flemington",1,1,2,452500
"1346","Flemington",1,1,3,1110000
"1347","Flemington",1,1,5,1550000
"1348","Flemington",2,0,3,1100000
"1349","Flemington",2,1,2,556000
"1350","Flemington",2,2,3,1133750
"1351","Footscray",1,0,1,240000
"1352","Footscray",1,0,2,760000
"1353","Footscray",1,0,3,890500
"1354","Footscray",1,1,1,282000
"1355","Footscray",1,1,2,455000
"1356","Footscray",1,1,3,760000
"1357","Footscray",1,1,4,1450000
"1358","Footscray",1,2,2,787500
"1359","Footscray",1,2,3,780000
"1360","Footscray",1,2,4,1037500
"1361","Footscray",1,3,2,605000
"1362","Footscray",1,3,3,1027500
"1363","Footscray",1,3,4,891000
"1364","Footscray",1,4,4,1420000
"1365","Footscray",2,0,3,1064750
"1366","Footscray",2,1,2,485000
"1367","Footscray",2,1,4,1112500
"1368","Footscray",2,2,3,860000
"1369","Footscray",2,2,4,770000
"1370","Footscray",2,3,4,1300000
"1371","Forest Hill",1,1,2,730000
"1372","Forest Hill",1,1,3,1072500
"1373","Forest Hill",1,1,4,1078000
"1374","Forest Hill",1,1,6,1065000
"1375","Forest Hill",1,2,3,1159000
"1376","Forest Hill",2,0,4,1120000
"1377","Forest Hill",2,1,3,1200000
"1378","Forest Hill",2,2,4,1120000
"1379","Frankston",1,1,3,630500
"1380","Frankston",1,1,4,677500
"1381","Frankston",1,2,3,570000
"1382","Frankston",1,3,3,550000
"1383","Frankston",1,3,4,695000
"1384","Frankston",1,4,2,574000
"1385","Frankston",1,4,3,552500
"1386","Frankston",1,4,4,560000
"1387","Frankston",1,7,2,6e+05
"1388","Frankston",2,2,3,686000
"1389","Frankston",2,2,4,705000
"1390","Frankston",2,3,3,672500
"1391","Frankston",2,3,4,680000
"1392","Frankston",3,2,5,840000
"1393","Frankston",3,3,4,1150000
"1394","Frankston",3,4,5,655888
"1395","Frankston North",1,0,3,452000
"1396","Frankston North",1,1,3,493000
"1397","Frankston North",1,2,3,5e+05
"1398","Frankston North",1,3,3,485000
"1399","Frankston North",1,4,3,570000
"1400","Frankston North",2,1,3,611000
"1401","Frankston North",2,2,4,595000
"1402","Frankston South",1,1,3,563000
"1403","Frankston South",1,2,3,782500
"1404","Frankston South",1,3,3,730000
"1405","Frankston South",1,4,4,830000
"1406","Frankston South",2,2,3,1155000
"1407","Frankston South",2,2,4,962500
"1408","Gardenvale",1,1,2,494000
"1409","Gardenvale",2,2,3,1250000
"1410","Gardenvale",2,2,4,1366500
"1411","Gardenvale",3,3,4,2200000
"1412","Gisborne",1,1,3,426000
"1413","Gisborne",1,2,3,540000
"1414","Gisborne",2,1,3,515000
"1415","Gisborne",2,2,3,820000
"1416","Gisborne",2,2,4,521000
"1417","Gisborne",2,4,3,775000
"1418","Gisborne",3,2,4,860000
"1419","Gisborne South",2,8,4,1350000
"1420","Gladstone Park",1,1,3,721500
"1421","Gladstone Park",1,2,3,629000
"1422","Gladstone Park",1,4,3,650000
"1423","Gladstone Park",2,1,3,7e+05
"1424","Gladstone Park",2,2,3,624750
"1425","Gladstone Park",2,2,4,749000
"1426","Gladstone Park",2,3,3,620000
"1427","Gladstone Park",2,3,4,670000
"1428","Gladstone Park",2,3,5,691000
"1429","Gladstone Park",3,2,3,730000
"1430","Gladstone Park",3,2,4,760000
"1431","Glen Huntly",1,1,1,260000
"1432","Glen Huntly",1,1,2,638250
"1433","Glen Huntly",1,2,3,1160000
"1434","Glen Huntly",2,1,3,1330000
"1435","Glen Huntly",2,2,4,1900000
"1436","Glen Huntly",3,2,5,2575000
"1437","Glen Iris",1,0,1,320000
"1438","Glen Iris",1,1,1,330000
"1439","Glen Iris",1,1,2,582500
"1440","Glen Iris",1,1,3,1418750
"1441","Glen Iris",1,2,2,920000
"1442","Glen Iris",1,2,3,1633000
"1443","Glen Iris",1,3,3,1775500
"1444","Glen Iris",2,1,3,1390000
"1445","Glen Iris",2,1,4,1998000
"1446","Glen Iris",2,2,2,1600000
"1447","Glen Iris",2,2,3,1438500
"1448","Glen Iris",2,2,4,2237500
"1449","Glen Iris",2,2,5,2625000
"1450","Glen Iris",2,3,3,1684000
"1451","Glen Iris",2,3,4,2077000
"1452","Glen Iris",2,4,3,1845000
"1453","Glen Iris",2,4,4,2825000
"1454","Glen Iris",3,1,4,1700000
"1455","Glen Iris",3,1,5,2e+06
"1456","Glen Iris",3,2,3,2567500
